"StudentID";"Gender";"Age";"GradeLevel";"at_risk";"CountryID"
"S34885";"Male";16;"Grade 11";"False";65538
"S34886";"Male";17;"Grade 12";"False";65538
"S34887";"Male";16;"Grade 11";"False";65536
"S34888";"Female";16;"Grade 11";"False";65537
"S34889";"Male";15;"Grade 10";"True";65540
"S34890";"Male";16;"Grade 11";"False";65536
"S34891";"Male";16;"Grade 11";"True";65538
"S34892";"Male";16;"Grade 11";"False";65538
"S34893";"Male";16;"Grade 11";"False";65540
"S34894";"Male";16;"Grade 11";"False";65540
"S34895";"Female";16;"Grade 11";"True";65537
"S34896";"Male";15;"Grade 10";"True";65538
"S34897";"Male";17;"Grade 12";"False";65536
"S34898";"Female";17;"Grade 12";"True";65540
"S34899";"Male";16;"Grade 11";"False";65540
"S34900";"Male";15;"Grade 10";"False";65537
"S34901";"Male";16;"Grade 11";"False";65537
"S34902";"Female";16;"Grade 11";"False";65539
"S34903";"Male";16;"Grade 10";"False";65538
"S34904";"Male";16;"Grade 11";"False";65540
"S34905";"Female";16;"Grade 11";"False";65536
"S34906";"Male";16;"Grade 11";"False";65537
"S34907";"Male";17;"Grade 12";"False";65537
"S34908";"Male";16;"Grade 11";"False";65540
"S34909";"Male";17;"Grade 12";"False";65540
"S34910";"Male";16;"Grade 11";"False";65538
"S34911";"Male";15;"Grade 10";"True";65536
"S34912";"Male";16;"Grade 11";"False";65536
"S34913";"Male";16;"Grade 11";"False";65537
"S34914";"Female";16;"Grade 11";"False";65537
"S34915";"Female";16;"Grade 11";"False";65536
"S34916";"Male";16;"Grade 11";"False";65537
"S34917";"Male";16;"Grade 11";"False";65538
"S34918";"Female";16;"Grade 11";"False";65536
"S34919";"Male";15;"Grade 10";"True";65536
"S34920";"Male";15;"Grade 10";"True";65536
"S34921";"Male";15;"Grade 10";"True";65536
"S34922";"Female";16;"Grade 11";"True";65537
"S34923";"Male";16;"Grade 11";"False";65536
"S34924";"Male";17;"Grade 12";"False";65536
"S34925";"Male";16;"Grade 11";"True";65536
"S34926";"Male";15;"Grade 10";"False";65538
"S34927";"Female";17;"Grade 12";"False";65538
"S34928";"Male";17;"Grade 12";"False";65537
"S34929";"Male";16;"Grade 11";"False";65538
"S34930";"Female";16;"Grade 11";"False";65537
"S34931";"Female";16;"Grade 11";"True";65536
"S34932";"Female";16;"Grade 12";"True";65537
"S34933";"Male";17;"Grade 12";"False";65538
"S34934";"Male";16;"Grade 11";"False";65539
"S34935";"Female";18;"Grade 12";"True";65536
"S34936";"Male";16;"Grade 11";"True";65536
"S34937";"Female";17;"Grade 12";"False";65539
"S34938";"Male";16;"Grade 11";"False";65537
"S34939";"Male";15;"Grade 11";"False";65538
"S34940";"Male";16;"Grade 11";"True";65540
"S34941";"Male";17;"Grade 12";"True";65536
"S34942";"Female";16;"Grade 11";"True";65540
"S34943";"Female";15;"Grade 10";"False";65538
"S34944";"Male";16;"Grade 11";"False";65539
"S34945";"Male";17;"Grade 12";"False";65539
"S34946";"Male";17;"Grade 12";"False";65540
"S34947";"Male";16;"Grade 11";"False";65538
"S34948";"Male";16;"Grade 11";"False";65536
"S34949";"Female";16;"Grade 11";"False";65536
"S34950";"Male";16;"Grade 10";"False";65537
"S34951";"Male";15;"Grade 10";"False";65536
"S34952";"Female";17;"Grade 12";"False";65537
"S34953";"Male";17;"Grade 12";"False";65537
"S34954";"Male";16;"Grade 11";"False";65538
"S34955";"Male";17;"Grade 12";"False";65539
"S34956";"Male";14;"Grade 10";"False";65536
"S34957";"Male";15;"Grade 10";"False";65539
"S34958";"Female";16;"Grade 11";"False";65538
"S34959";"Male";17;"Grade 12";"False";65536
"S34960";"Female";16;"Grade 11";"False";65539
"S34961";"Male";17;"Grade 12";"True";65538
"S34962";"Female";17;"Grade 12";"False";65537
"S34963";"Female";17;"Grade 11";"False";65536
"S34964";"Female";16;"Grade 11";"False";65536
"S34965";"Male";16;"Grade 11";"False";65540
"S34966";"Male";16;"Grade 11";"False";65538
"S34967";"Male";16;"Grade 11";"False";65538
"S34968";"Male";17;"Grade 12";"False";65536
"S34969";"Female";16;"Grade 11";"True";65536
"S34970";"Male";17;"Grade 12";"False";65536
"S34971";"Female";16;"Grade 11";"False";65538
"S34972";"Female";16;"Grade 11";"False";65537
"S34973";"Male";17;"Grade 12";"False";65537
"S34974";"Male";17;"Grade 11";"True";65538
"S34975";"Female";16;"Grade 11";"True";65536
"S34976";"Male";15;"Grade 10";"False";65536
"S34977";"Female";16;"Grade 11";"False";65536
"S34978";"Male";16;"Grade 11";"True";65539
"S34979";"Male";17;"Grade 12";"True";65539
"S34980";"Male";16;"Grade 11";"False";65538
"S34981";"Male";17;"Grade 12";"False";65540
"S34982";"Male";16;"Grade 11";"False";65536
"S34983";"Male";16;"Grade 11";"False";65536
"S34984";"Male";15;"Grade 10";"False";65537
"S34985";"Female";17;"Grade 12";"True";65536
"S34986";"Female";16;"Grade 11";"True";65538
"S34987";"Female";17;"Grade 12";"True";65537
"S34988";"Male";15;"Grade 11";"False";65536
"S34989";"Male";15;"Grade 10";"False";65537
"S34990";"Female";15;"Grade 10";"False";65538
"S34991";"Male";15;"Grade 10";"True";65536
"S34992";"Male";15;"Grade 10";"True";65538
"S34993";"Male";17;"Grade 12";"True";65536
"S34994";"Male";16;"Grade 11";"False";65539
"S34995";"Male";15;"Grade 11";"False";65538
"S34996";"Female";16;"Grade 11";"False";65537
"S34997";"Male";15;"Grade 10";"False";65538
"S34998";"Male";17;"Grade 12";"False";65537
"S34999";"Male";17;"Grade 12";"False";65538
"S35000";"Female";17;"Grade 12";"False";65539
"S35001";"Female";15;"Grade 10";"False";65536
"S35002";"Male";16;"Grade 11";"False";65537
"S35003";"Male";17;"Grade 12";"True";65536
"S35004";"Male";16;"Grade 11";"False";65538
"S35005";"Male";15;"Grade 10";"False";65536
"S35006";"Female";16;"Grade 11";"False";65536
"S35007";"Female";15;"Grade 11";"True";65538
"S35008";"Male";15;"Grade 10";"False";65537
"S35009";"Female";15;"Grade 10";"False";65537
"S35010";"Female";17;"Grade 12";"False";65536
"S35011";"Male";17;"Grade 12";"False";65539
"S35012";"Female";16;"Grade 11";"True";65540
"S35013";"Male";14;"Grade 10";"False";65539
"S35014";"Female";17;"Grade 12";"False";65538
"S35015";"Male";17;"Grade 12";"False";65537
"S35016";"Male";15;"Grade 10";"False";65537
"S35017";"Male";16;"Grade 11";"False";65540
"S35018";"Male";17;"Grade 12";"False";65536
"S35019";"Male";17;"Grade 12";"False";65537
"S35020";"Male";17;"Grade 12";"False";65539
"S35021";"Male";16;"Grade 11";"False";65539
"S35022";"Female";15;"Grade 10";"False";65537
"S35023";"Male";16;"Grade 11";"False";65536
"S35024";"Male";16;"Grade 11";"False";65537
"S35025";"Female";15;"Grade 10";"False";65539
"S35026";"Female";17;"Grade 12";"False";65536
"S35027";"Male";16;"Grade 11";"True";65537
"S35028";"Female";17;"Grade 12";"False";65538
"S35029";"Female";15;"Grade 10";"True";65536
"S35030";"Male";17;"Grade 11";"False";65540
"S35031";"Male";16;"Grade 11";"True";65539
"S35032";"Male";15;"Grade 10";"False";65536
"S35033";"Female";17;"Grade 12";"True";65536
"S35034";"Female";16;"Grade 11";"False";65540
"S35035";"Male";16;"Grade 11";"False";65536
"S35036";"Female";15;"Grade 10";"False";65540
"S35037";"Female";16;"Grade 11";"False";65536
"S35038";"Male";16;"Grade 11";"False";65537
"S35039";"Male";16;"Grade 11";"False";65538
"S35040";"Female";15;"Grade 10";"False";65537
"S35041";"Male";17;"Grade 12";"False";65536
"S35042";"Male";16;"Grade 11";"True";65537
"S35043";"Male";15;"Grade 10";"False";65538
"S35044";"Female";16;"Grade 11";"False";65537
"S35045";"Male";14;"Grade 10";"False";65536
"S35046";"Female";16;"Grade 11";"False";65536
"S35047";"Male";16;"Grade 11";"False";65536
"S35048";"Male";17;"Grade 12";"False";65537
"S35049";"Male";15;"Grade 10";"False";65537
"S35050";"Female";16;"Grade 11";"False";65536
"S35051";"Female";16;"Grade 11";"False";65539
"S35052";"Female";16;"Grade 11";"False";65537
"S35053";"Female";16;"Grade 11";"True";65536
"S35054";"Female";14;"Grade 10";"False";65537
"S35055";"Male";17;"Grade 12";"False";65538
"S35056";"Female";17;"Grade 12";"False";65540
"S35057";"Male";16;"Grade 11";"False";65537
"S35058";"Female";16;"Grade 11";"False";65536
"S35059";"Male";17;"Grade 12";"False";65538
"S35060";"Female";16;"Grade 11";"False";65536
"S35061";"Male";15;"Grade 10";"False";65536
"S35062";"Male";16;"Grade 12";"False";65539
"S35063";"Male";15;"Grade 10";"False";65540
"S35064";"Female";17;"Grade 12";"False";65537
"S35065";"Female";16;"Grade 11";"True";65538
"S35066";"Male";17;"Grade 12";"False";65540
"S35067";"Male";15;"Grade 10";"False";65536
"S35068";"Female";15;"Grade 10";"False";65536
"S35069";"Female";16;"Grade 11";"False";65540
"S35070";"Male";16;"Grade 11";"False";65538
"S35071";"Male";16;"Grade 11";"False";65536
"S35072";"Male";16;"Grade 11";"False";65536
"S35073";"Female";15;"Grade 10";"True";65538
"S35074";"Female";15;"Grade 10";"True";65536
"S35075";"Male";15;"Grade 10";"False";65539
"S35076";"Male";15;"Grade 10";"False";65538
"S35077";"Male";16;"Grade 11";"False";65539
"S35078";"Male";16;"Grade 11";"False";65539
"S35079";"Male";15;"Grade 10";"True";65539
"S35080";"Male";16;"Grade 10";"True";65537
"S35081";"Female";16;"Grade 11";"False";65538
"S35082";"Male";17;"Grade 12";"False";65539
"S35083";"Male";16;"Grade 11";"False";65536
"S35084";"Female";16;"Grade 11";"True";65538
"S35085";"Male";15;"Grade 10";"False";65538
"S35086";"Male";15;"Grade 11";"False";65538
"S35087";"Female";16;"Grade 11";"True";65537
"S35088";"Female";15;"Grade 10";"False";65538
"S35089";"Male";17;"Grade 12";"True";65536
"S35090";"Female";16;"Grade 11";"False";65539
"S35091";"Female";15;"Grade 10";"False";65536
"S35092";"Female";15;"Grade 10";"False";65540
"S35093";"Male";16;"Grade 11";"False";65540
"S35094";"Female";17;"Grade 12";"False";65536
"S35095";"Male";16;"Grade 11";"False";65537
"S35096";"Male";17;"Grade 12";"False";65539
"S35097";"Male";15;"Grade 11";"False";65536
"S35098";"Female";16;"Grade 12";"False";65538
"S35099";"Male";16;"Grade 11";"False";65536
"S35100";"Male";16;"Grade 10";"False";65537
"S35101";"Male";15;"Grade 10";"False";65538
"S35102";"Female";17;"Grade 12";"True";65539
"S35103";"Male";17;"Grade 12";"False";65536
"S35104";"Female";16;"Grade 11";"False";65539
"S35105";"Male";16;"Grade 12";"False";65538
"S35106";"Male";17;"Grade 11";"False";65538
"S35107";"Female";17;"Grade 12";"True";65536
"S35108";"Female";17;"Grade 12";"False";65536
"S35109";"Male";14;"Grade 10";"True";65538
"S35110";"Male";16;"Grade 11";"True";65537
"S35111";"Male";15;"Grade 10";"False";65539
"S35112";"Female";15;"Grade 10";"False";65536
"S35113";"Male";16;"Grade 11";"False";65540
"S35114";"Male";15;"Grade 10";"True";65538
"S35115";"Male";16;"Grade 11";"False";65537
"S35116";"Male";15;"Grade 10";"False";65539
"S35117";"Male";17;"Grade 11";"False";65538
"S35118";"Male";16;"Grade 11";"True";65536
"S35119";"Female";17;"Grade 12";"False";65539
"S35120";"Male";16;"Grade 11";"False";65537
"S35121";"Male";15;"Grade 10";"False";65536
"S35122";"Male";16;"Grade 11";"False";65539
"S35123";"Male";18;"Grade 12";"False";65536
"S35124";"Male";15;"Grade 10";"False";65537
"S35125";"Male";15;"Grade 10";"True";65536
"S35126";"Female";17;"Grade 12";"False";65539
"S35127";"Female";17;"Grade 12";"False";65538
"S35128";"Male";14;"Grade 10";"False";65536
"S35129";"Male";17;"Grade 12";"False";65536
"S35130";"Male";18;"Grade 12";"False";65539
"S35131";"Female";17;"Grade 12";"True";65536
"S35132";"Male";17;"Grade 12";"False";65538
"S35133";"Male";16;"Grade 11";"False";65540
"S35134";"Female";17;"Grade 12";"True";65538
"S35135";"Male";17;"Grade 12";"False";65536
"S35136";"Male";16;"Grade 11";"False";65539
"S35137";"Male";16;"Grade 11";"True";65538
"S35138";"Female";17;"Grade 12";"False";65538
"S35139";"Male";15;"Grade 10";"False";65538
"S35140";"Male";15;"Grade 10";"False";65538
"S35141";"Female";15;"Grade 10";"False";65537
"S35142";"Male";16;"Grade 11";"True";65540
"S35143";"Female";15;"Grade 10";"False";65539
"S35144";"Male";16;"Grade 11";"False";65538
"S35145";"Male";15;"Grade 11";"False";65536
"S35146";"Male";16;"Grade 11";"False";65537
"S35147";"Male";16;"Grade 11";"False";65536
"S35148";"Female";16;"Grade 11";"False";65538
"S35149";"Female";17;"Grade 12";"False";65536
"S35150";"Male";16;"Grade 11";"False";65538
"S35151";"Female";17;"Grade 12";"False";65536
"S35152";"Male";15;"Grade 10";"False";65536
"S35153";"Male";16;"Grade 11";"False";65536
"S35154";"Male";17;"Grade 12";"False";65537
"S35155";"Male";16;"Grade 11";"False";65536
"S35156";"Male";17;"Grade 12";"False";65537
"S35157";"Male";17;"Grade 12";"False";65536
"S35158";"Male";16;"Grade 11";"False";65536
"S35159";"Male";17;"Grade 12";"False";65539
"S35160";"Male";17;"Grade 12";"True";65536
"S35161";"Female";16;"Grade 11";"True";65537
"S35162";"Male";15;"Grade 10";"False";65536
"S35163";"Male";17;"Grade 12";"False";65539
"S35164";"Male";16;"Grade 11";"False";65540
"S35165";"Male";15;"Grade 10";"False";65536
"S35166";"Male";16;"Grade 11";"False";65538
"S35167";"Female";16;"Grade 11";"False";65539
"S35168";"Male";16;"Grade 11";"True";65539
"S35169";"Male";16;"Grade 11";"False";65536
"S35170";"Female";15;"Grade 10";"False";65539
"S35171";"Female";16;"Grade 11";"True";65538
"S35172";"Male";16;"Grade 11";"False";65538
"S35173";"Male";16;"Grade 11";"False";65537
"S35174";"Female";16;"Grade 11";"False";65537
"S35175";"Male";17;"Grade 12";"False";65539
"S35176";"Male";16;"Grade 11";"False";65540
"S35177";"Female";17;"Grade 12";"False";65539
"S35178";"Female";16;"Grade 11";"True";65538
"S35179";"Male";16;"Grade 11";"False";65538
"S35180";"Male";16;"Grade 11";"False";65540
"S35181";"Female";17;"Grade 12";"False";65539
"S35182";"Male";16;"Grade 11";"False";65536
"S35183";"Male";16;"Grade 11";"False";65537
"S35184";"Male";15;"Grade 10";"False";65538
"S35185";"Male";15;"Grade 10";"False";65538
"S35186";"Female";15;"Grade 10";"True";65538
"S35187";"Male";16;"Grade 11";"False";65537
"S35188";"Male";17;"Grade 12";"False";65540
"S35189";"Female";15;"Grade 11";"False";65536
"S35190";"Male";15;"Grade 10";"True";65536
"S35191";"Male";15;"Grade 10";"False";65538
"S35192";"Male";16;"Grade 11";"False";65538
"S35193";"Male";15;"Grade 10";"True";65539
"S35194";"Female";17;"Grade 12";"False";65538
"S35195";"Female";16;"Grade 11";"False";65536
"S35196";"Male";16;"Grade 11";"False";65538
"S35197";"Male";15;"Grade 10";"False";65538
"S35198";"Male";16;"Grade 11";"False";65540
"S35199";"Female";16;"Grade 11";"True";65536
"S35200";"Male";15;"Grade 10";"False";65536
"S35201";"Male";15;"Grade 10";"False";65538
"S35202";"Male";17;"Grade 12";"True";65537
"S35203";"Female";15;"Grade 10";"False";65539
"S35204";"Male";16;"Grade 12";"False";65539
"S35205";"Male";17;"Grade 11";"True";65537
"S35206";"Female";16;"Grade 11";"True";65536
"S35207";"Male";16;"Grade 11";"True";65540
"S35208";"Female";15;"Grade 10";"False";65536
"S35209";"Male";16;"Grade 11";"False";65538
"S35210";"Female";16;"Grade 11";"False";65536
"S35211";"Male";16;"Grade 11";"False";65537
"S35212";"Female";17;"Grade 12";"False";65538
"S35213";"Male";16;"Grade 10";"False";65538
"S35214";"Male";15;"Grade 11";"False";65536
"S35215";"Female";15;"Grade 10";"False";65537
"S35216";"Female";16;"Grade 11";"False";65537
"S35217";"Male";17;"Grade 12";"False";65538
"S35218";"Male";17;"Grade 12";"False";65538
"S35219";"Female";15;"Grade 10";"False";65539
"S35220";"Female";17;"Grade 12";"False";65537
"S35221";"Male";15;"Grade 10";"False";65536
"S35222";"Female";16;"Grade 11";"False";65539
"S35223";"Male";16;"Grade 11";"False";65538
"S35224";"Male";16;"Grade 11";"True";65539
"S35225";"Male";16;"Grade 11";"False";65538
"S35226";"Male";17;"Grade 12";"False";65537
"S35227";"Male";17;"Grade 12";"True";65538
"S35228";"Male";16;"Grade 11";"False";65538
"S35229";"Male";17;"Grade 11";"False";65540
"S35230";"Male";15;"Grade 10";"False";65537
"S35231";"Female";15;"Grade 10";"False";65539
"S35232";"Male";16;"Grade 11";"False";65536
"S35233";"Male";17;"Grade 12";"False";65537
"S35234";"Male";16;"Grade 11";"False";65539
"S35235";"Male";17;"Grade 12";"False";65538
"S35236";"Male";15;"Grade 11";"True";65540
"S35237";"Male";16;"Grade 11";"False";65538
"S35238";"Male";15;"Grade 10";"False";65536
"S35239";"Female";17;"Grade 11";"True";65537
"S35240";"Male";15;"Grade 10";"True";65538
"S35241";"Female";16;"Grade 11";"False";65536
"S35242";"Male";16;"Grade 11";"True";65536
"S35243";"Male";15;"Grade 11";"False";65540
"S35244";"Male";16;"Grade 11";"False";65538
"S35245";"Female";17;"Grade 12";"False";65537
"S35246";"Male";16;"Grade 11";"False";65539
"S35247";"Male";15;"Grade 10";"False";65536
"S35248";"Male";16;"Grade 11";"False";65539
"S35249";"Male";15;"Grade 11";"False";65537
"S35250";"Female";15;"Grade 10";"False";65536
"S35251";"Male";18;"Grade 12";"False";65537
"S35252";"Male";16;"Grade 11";"False";65540
"S35253";"Male";16;"Grade 11";"False";65536
"S35254";"Female";16;"Grade 11";"False";65537
"S35255";"Male";16;"Grade 11";"False";65538
"S35256";"Male";15;"Grade 10";"False";65536
"S35257";"Male";15;"Grade 10";"False";65536
"S35258";"Female";16;"Grade 11";"True";65536
"S35259";"Male";17;"Grade 12";"False";65539
"S35260";"Female";15;"Grade 10";"False";65539
"S35261";"Male";16;"Grade 11";"False";65539
"S35262";"Male";17;"Grade 12";"False";65539
"S35263";"Male";16;"Grade 12";"False";65536
"S35264";"Male";17;"Grade 12";"False";65536
"S35265";"Male";15;"Grade 10";"False";65538
"S35266";"Male";15;"Grade 10";"True";65539
"S35267";"Male";16;"Grade 11";"False";65538
"S35268";"Female";16;"Grade 11";"False";65536
"S35269";"Female";15;"Grade 10";"False";65536
"S35270";"Male";17;"Grade 12";"True";65537
"S35271";"Male";15;"Grade 10";"False";65538
"S35272";"Female";15;"Grade 10";"True";65537
"S35273";"Female";17;"Grade 12";"False";65538
"S35274";"Male";16;"Grade 11";"False";65536
"S35275";"Male";15;"Grade 10";"False";65540
"S35276";"Male";16;"Grade 12";"False";65537
"S35277";"Male";16;"Grade 12";"False";65539
"S35278";"Male";16;"Grade 11";"False";65537
"S35279";"Male";16;"Grade 11";"True";65536
"S35280";"Male";16;"Grade 11";"False";65536
"S35281";"Male";16;"Grade 11";"False";65539
"S35282";"Female";15;"Grade 10";"False";65540
"S35283";"Male";15;"Grade 10";"False";65538
"S35284";"Male";15;"Grade 10";"False";65536
"S35285";"Male";17;"Grade 12";"False";65539
"S35286";"Female";16;"Grade 11";"False";65539
"S35287";"Male";18;"Grade 12";"True";65536
"S35288";"Male";17;"Grade 12";"False";65536
"S35289";"Male";17;"Grade 12";"False";65536
"S35290";"Female";15;"Grade 10";"False";65538
"S35291";"Female";15;"Grade 10";"False";65536
"S35292";"Female";16;"Grade 11";"True";65538
"S35293";"Male";16;"Grade 11";"False";65539
"S35294";"Female";16;"Grade 11";"False";65537
"S35295";"Female";15;"Grade 10";"False";65536
"S35296";"Male";15;"Grade 10";"True";65538
"S35297";"Male";16;"Grade 11";"False";65536
"S35298";"Male";17;"Grade 12";"False";65537
"S35299";"Male";16;"Grade 11";"False";65539
"S35300";"Female";16;"Grade 11";"False";65538
"S35301";"Male";17;"Grade 12";"False";65540
"S35302";"Female";16;"Grade 10";"False";65536
"S35303";"Male";15;"Grade 10";"True";65538
"S35304";"Female";17;"Grade 12";"False";65538
"S35305";"Male";17;"Grade 12";"True";65538
"S35306";"Male";17;"Grade 12";"False";65538
"S35307";"Male";16;"Grade 11";"True";65537
"S35308";"Female";16;"Grade 11";"False";65536
"S35309";"Male";16;"Grade 11";"False";65538
"S35310";"Male";15;"Grade 10";"False";65537
"S35311";"Male";17;"Grade 12";"False";65540
"S35312";"Female";15;"Grade 10";"True";65536
"S35313";"Female";17;"Grade 11";"False";65540
"S35314";"Male";15;"Grade 10";"False";65539
"S35315";"Male";17;"Grade 12";"False";65538
"S35316";"Female";16;"Grade 11";"False";65538
