"ParentID";"StudentID";"ParentEducationLevel"
74975;"S34975";"Master"
74976;"S34976";"High School"
74977;"S34977";"Master"
74978;"S34978";"High School"
74979;"S34979";"Bachelor"
74980;"S34980";"Bachelor"
74981;"S34981";"Bachelor"
74982;"S34982";"Master"
74983;"S34983";"High School"
74984;"S34984";"Doctorate"
74985;"S34985";"Doctorate"
74986;"S34986";"Doctorate"
74987;"S34987";"Master"
74988;"S34988";"Associate"
74989;"S34989";"Master"
74990;"S34990";"Bachelor"
74991;"S34991";"High School"
74992;"S34992";"Master"
74993;"S34993";"Master"
74994;"S34994";"Master"
74995;"S34995";"Associate"
74996;"S34996";"Bachelor"
74997;"S34997";"High School"
74998;"S34998";"High School"
74999;"S34999";"Bachelor"
75000;"S35000";"High School"
75001;"S35001";"High School"
75002;"S35002";"High School"
75003;"S35003";"Master"
75004;"S35004";"Doctorate"
75005;"S35005";"High School"
75006;"S35006";"Doctorate"
75007;"S35007";"High School"
75008;"S35008";"Associate"
75009;"S35009";"Doctorate"
75010;"S35010";"Master"
75011;"S35011";"Associate"
75012;"S35012";"Associate"
75013;"S35013";"Master"
75014;"S35014";"Associate"
75015;"S35015";"Associate"
75016;"S35016";"Associate"
75017;"S35017";"Bachelor"
75018;"S35018";"Bachelor"
75019;"S35019";"Doctorate"
75020;"S35020";"High School"
75021;"S35021";"Master"
75022;"S35022";"Associate"
75023;"S35023";"High School"
75024;"S35024";"Bachelor"
75025;"S35025";"Bachelor"
75026;"S35026";"Bachelor"
75027;"S35027";"Master"
75028;"S35028";"High School"
75029;"S35029";"Bachelor"
75030;"S35030";"Associate"
75031;"S35031";"High School"
75032;"S35032";"High School"
75033;"S35033";"Doctorate"
75034;"S35034";"Doctorate"
75035;"S35035";"Associate"
75036;"S35036";"Bachelor"
75037;"S35037";"Master"
75038;"S35038";"Master"
75039;"S35039";"High School"
75040;"S35040";"Master"
75041;"S35041";"High School"
75042;"S35042";"High School"
75043;"S35043";"Bachelor"
75044;"S35044";"Associate"
75045;"S35045";"Associate"
75046;"S35046";"Bachelor"
75047;"S35047";"Associate"
75048;"S35048";"High School"
75049;"S35049";"Bachelor"
75050;"S35050";"Bachelor"
75051;"S35051";"Master"
75052;"S35052";"Master"
75053;"S35053";"High School"
75054;"S35054";"Bachelor"
75055;"S35055";"Master"
75056;"S35056";"Bachelor"
75057;"S35057";"Bachelor"
75058;"S35058";"Associate"
75059;"S35059";"Master"
75060;"S35060";"Associate"
75061;"S35061";"Master"
75062;"S35062";"High School"
75063;"S35063";"Bachelor"
75064;"S35064";"Bachelor"
75065;"S35065";"Master"
75066;"S35066";"Master"
75067;"S35067";"Bachelor"
75068;"S35068";"Master"
75069;"S35069";"High School"
75070;"S35070";"High School"
75071;"S35071";"Bachelor"
75072;"S35072";"Bachelor"
75073;"S35073";"Associate"
75074;"S35074";"Master"
75075;"S35075";"High School"
75076;"S35076";"Bachelor"
75077;"S35077";"Associate"
75078;"S35078";"Doctorate"
75079;"S35079";"High School"
75080;"S35080";"Doctorate"
75081;"S35081";"Bachelor"
75082;"S35082";"Associate"
75083;"S35083";"Doctorate"
75084;"S35084";"Bachelor"
75085;"S35085";"Bachelor"
75086;"S35086";"Bachelor"
75087;"S35087";"Associate"
75088;"S35088";"Bachelor"
75089;"S35089";"High School"
75090;"S35090";"Associate"
75091;"S35091";"Associate"
75092;"S35092";"Master"
75093;"S35093";"High School"
75094;"S35094";"High School"
75095;"S35095";"Master"
75096;"S35096";"Associate"
75097;"S35097";"Associate"
75098;"S35098";"Doctorate"
75099;"S35099";"Bachelor"
75100;"S35100";"Master"
75101;"S35101";"Bachelor"
75102;"S35102";"Associate"
75103;"S35103";"Doctorate"
75104;"S35104";"Master"
75105;"S35105";"Doctorate"
75106;"S35106";"High School"
75107;"S35107";"Master"
75108;"S35108";"High School"
75109;"S35109";"Master"
75110;"S35110";"High School"
75111;"S35111";"Bachelor"
75112;"S35112";"Master"
75113;"S35113";"Master"
75114;"S35114";"Doctorate"
75115;"S35115";"Associate"
75116;"S35116";"Bachelor"
75117;"S35117";"Bachelor"
75118;"S35118";"Bachelor"
75119;"S35119";"Associate"
75120;"S35120";"Doctorate"
75121;"S35121";"Bachelor"
75122;"S35122";"Doctorate"
75123;"S35123";"High School"
75124;"S35124";"Bachelor"
75125;"S35125";"Master"
75126;"S35126";"Bachelor"
75127;"S35127";"Master"
75128;"S35128";"High School"
75129;"S35129";"Bachelor"
75130;"S35130";"Bachelor"
75131;"S35131";"Associate"
75132;"S35132";"Master"
75133;"S35133";"Master"
75134;"S35134";"High School"
75135;"S35135";"High School"
75136;"S35136";"Bachelor"
75137;"S35137";"Doctorate"
75138;"S35138";"Associate"
75139;"S35139";"High School"
75140;"S35140";"Master"
75141;"S35141";"High School"
75142;"S35142";"Bachelor"
75143;"S35143";"Bachelor"
75144;"S35144";"Doctorate"
75145;"S35145";"High School"
75146;"S35146";"Associate"
75147;"S35147";"Master"
75148;"S35148";"Bachelor"
75149;"S35149";"Doctorate"
75150;"S35150";"High School"
75151;"S35151";"High School"
75152;"S35152";"Doctorate"
75153;"S35153";"Associate"
75154;"S35154";"Doctorate"
75155;"S35155";"Bachelor"
75156;"S35156";"High School"
75157;"S35157";"Master"
75158;"S35158";"Bachelor"
75159;"S35159";"Bachelor"
75160;"S35160";"Associate"
75161;"S35161";"Master"
75162;"S35162";"Master"
75163;"S35163";"High School"
75164;"S35164";"High School"
75165;"S35165";"High School"
75166;"S35166";"Master"
75167;"S35167";"High School"
75168;"S35168";"High School"
75169;"S35169";"High School"
75170;"S35170";"High School"
75171;"S35171";"Master"
75172;"S35172";"Bachelor"
75173;"S35173";"Associate"
75174;"S35174";"Bachelor"
75175;"S35175";"Master"
75176;"S35176";"Bachelor"
75177;"S35177";"Associate"
75178;"S35178";"Associate"
75179;"S35179";"High School"
75180;"S35180";"High School"
75181;"S35181";"Master"
75182;"S35182";"High School"
75183;"S35183";"Bachelor"
75184;"S35184";"Bachelor"
75185;"S35185";"Associate"
75186;"S35186";"Doctorate"
75187;"S35187";"Doctorate"
75188;"S35188";"Bachelor"
75189;"S35189";"Master"
75190;"S35190";"Bachelor"
75191;"S35191";"Bachelor"
75192;"S35192";"Master"
75193;"S35193";"Master"
75194;"S35194";"Doctorate"
75195;"S35195";"Bachelor"
75196;"S35196";"Associate"
75197;"S35197";"Master"
75198;"S35198";"High School"
75199;"S35199";"Master"
75200;"S35200";"Doctorate"
75201;"S35201";"Bachelor"
75202;"S35202";"Doctorate"
75203;"S35203";"Doctorate"
75204;"S35204";"Master"
75205;"S35205";"Bachelor"
75206;"S35206";"Associate"
75207;"S35207";"Doctorate"
75208;"S35208";"Master"
75209;"S35209";"Doctorate"
75210;"S35210";"High School"
75211;"S35211";"High School"
75212;"S35212";"High School"
75213;"S35213";"Associate"
75214;"S35214";"Bachelor"
75215;"S35215";"High School"
75216;"S35216";"Associate"
75217;"S35217";"Bachelor"
75218;"S35218";"Bachelor"
75219;"S35219";"Bachelor"
75220;"S35220";"Bachelor"
75221;"S35221";"Master"
75222;"S35222";"High School"
75223;"S35223";"Doctorate"
75224;"S35224";"Master"
75225;"S35225";"Associate"
75226;"S35226";"Doctorate"
75227;"S35227";"Master"
75228;"S35228";"Associate"
75229;"S35229";"Bachelor"
75230;"S35230";"Associate"
75231;"S35231";"Master"
75232;"S35232";"Doctorate"
75233;"S35233";"Bachelor"
75234;"S35234";"High School"
75235;"S35235";"Bachelor"
75236;"S35236";"High School"
75237;"S35237";"Doctorate"
75238;"S35238";"High School"
75239;"S35239";"High School"
75240;"S35240";"Bachelor"
75241;"S35241";"Bachelor"
75242;"S35242";"Bachelor"
75243;"S35243";"Associate"
75244;"S35244";"Bachelor"
75245;"S35245";"Associate"
75246;"S35246";"Bachelor"
75247;"S35247";"Bachelor"
75248;"S35248";"Master"
75249;"S35249";"Bachelor"
75250;"S35250";"Doctorate"
75251;"S35251";"Bachelor"
75252;"S35252";"Master"
75253;"S35253";"Associate"
75254;"S35254";"Doctorate"
75255;"S35255";"Doctorate"
75256;"S35256";"Associate"
75257;"S35257";"High School"
75258;"S35258";"High School"
75259;"S35259";"Bachelor"
75260;"S35260";"Master"
75261;"S35261";"High School"
75262;"S35262";"High School"
75263;"S35263";"High School"
75264;"S35264";"Doctorate"
75265;"S35265";"Doctorate"
75266;"S35266";"High School"
75267;"S35267";"Associate"
75268;"S35268";"High School"
75269;"S35269";"Master"
75270;"S35270";"Doctorate"
75271;"S35271";"Bachelor"
75272;"S35272";"Bachelor"
75273;"S35273";"Master"
75274;"S35274";"Master"
75275;"S35275";"Doctorate"
75276;"S35276";"Bachelor"
75277;"S35277";"Bachelor"
75278;"S35278";"Doctorate"
75279;"S35279";"Associate"
75280;"S35280";"Doctorate"
75281;"S35281";"Doctorate"
75282;"S35282";"Doctorate"
75283;"S35283";"Bachelor"
75284;"S35284";"Associate"
75285;"S35285";"Associate"
75286;"S35286";"Bachelor"
75287;"S35287";"Bachelor"
75288;"S35288";"Associate"
75289;"S35289";"Associate"
75290;"S35290";"High School"
75291;"S35291";"High School"
75292;"S35292";"High School"
75293;"S35293";"Bachelor"
75294;"S35294";"Bachelor"
75295;"S35295";"Bachelor"
75296;"S35296";"Bachelor"
75297;"S35297";"Associate"
75298;"S35298";"Bachelor"
75299;"S35299";"Doctorate"
75300;"S35300";"Bachelor"
75301;"S35301";"Bachelor"
75302;"S35302";"Associate"
75303;"S35303";"Master"
75304;"S35304";"Bachelor"
75305;"S35305";"Associate"
75306;"S35306";"Bachelor"
75307;"S35307";"Doctorate"
75308;"S35308";"High School"
75309;"S35309";"Doctorate"
75310;"S35310";"Doctorate"
75311;"S35311";"Bachelor"
75312;"S35312";"Doctorate"
75313;"S35313";"Master"
75314;"S35314";"Bachelor"
75315;"S35315";"Master"
75316;"S35316";"High School"
75317;"S35317";"Master"
75318;"S35318";"Bachelor"
75319;"S35319";"Associate"
75320;"S35320";"Bachelor"
75321;"S35321";"Associate"
75322;"S35322";"High School"
75323;"S35323";"Bachelor"
75324;"S35324";"Bachelor"
75325;"S35325";"Associate"
75326;"S35326";"Associate"
75327;"S35327";"Bachelor"
75328;"S35328";"High School"
75329;"S35329";"Doctorate"
75330;"S35330";"High School"
75331;"S35331";"Master"
75332;"S35332";"Bachelor"
75333;"S35333";"Bachelor"
75334;"S35334";"Doctorate"
75335;"S35335";"Associate"
75336;"S35336";"High School"
75337;"S35337";"Associate"
75338;"S35338";"Master"
75339;"S35339";"High School"
75340;"S35340";"Doctorate"
75341;"S35341";"Bachelor"
75342;"S35342";"Bachelor"
75343;"S35343";"Doctorate"
75344;"S35344";"Master"
75345;"S35345";"Doctorate"
75346;"S35346";"Bachelor"
75347;"S35347";"Master"
75348;"S35348";"Associate"
75349;"S35349";"Doctorate"
75350;"S35350";"High School"
75351;"S35351";"Master"
75352;"S35352";"High School"
75353;"S35353";"Bachelor"
75354;"S35354";"High School"
75355;"S35355";"Bachelor"
75356;"S35356";"Associate"
75357;"S35357";"Bachelor"
75358;"S35358";"Bachelor"
75359;"S35359";"Bachelor"
75360;"S35360";"Associate"
75361;"S35361";"Doctorate"
75362;"S35362";"Associate"
75363;"S35363";"Doctorate"
75364;"S35364";"Bachelor"
75365;"S35365";"High School"
75366;"S35366";"Doctorate"
75367;"S35367";"Bachelor"
75368;"S35368";"High School"
75369;"S35369";"Bachelor"
75370;"S35370";"Associate"
75371;"S35371";"Doctorate"
75372;"S35372";"Master"
75373;"S35373";"Associate"
75374;"S35374";"Associate"
75375;"S35375";"Associate"
75376;"S35376";"Doctorate"
75377;"S35377";"Doctorate"
75378;"S35378";"Associate"
75379;"S35379";"High School"
75380;"S35380";"High School"
75381;"S35381";"Associate"
75382;"S35382";"Master"
75383;"S35383";"Bachelor"
75384;"S35384";"Associate"
75385;"S35385";"Associate"
75386;"S35386";"Bachelor"
75387;"S35387";"High School"
75388;"S35388";"Doctorate"
75389;"S35389";"Bachelor"
75390;"S35390";"Associate"
75391;"S35391";"Bachelor"
75392;"S35392";"Bachelor"
75393;"S35393";"High School"
75394;"S35394";"High School"
75395;"S35395";"Associate"
75396;"S35396";"Associate"
75397;"S35397";"Associate"
75398;"S35398";"Master"
75399;"S35399";"Doctorate"
75400;"S35400";"High School"
75401;"S35401";"Bachelor"
75402;"S35402";"Associate"
75403;"S35403";"Master"
75404;"S35404";"Doctorate"
75405;"S35405";"Doctorate"
75406;"S35406";"Doctorate"
75407;"S35407";"Master"
75408;"S35408";"Master"
75409;"S35409";"Master"
75410;"S35410";"High School"
75411;"S35411";"Doctorate"
75412;"S35412";"Doctorate"
75413;"S35413";"Bachelor"
75414;"S35414";"Associate"
75415;"S35415";"Master"
75416;"S35416";"Bachelor"
75417;"S35417";"Bachelor"
75418;"S35418";"Bachelor"
75419;"S35419";"Associate"
75420;"S35420";"Master"
75421;"S35421";"Doctorate"
75422;"S35422";"Bachelor"
75423;"S35423";"High School"
75424;"S35424";"High School"
75425;"S35425";"Doctorate"
75426;"S35426";"Associate"
75427;"S35427";"Associate"
75428;"S35428";"Master"
75429;"S35429";"Bachelor"
75430;"S35430";"Bachelor"
75431;"S35431";"Master"
75432;"S35432";"Bachelor"
75433;"S35433";"Doctorate"
75434;"S35434";"Doctorate"
75435;"S35435";"Associate"
75436;"S35436";"High School"
75437;"S35437";"Associate"
75438;"S35438";"Master"
75439;"S35439";"High School"
75440;"S35440";"Bachelor"
75441;"S35441";"Bachelor"
75442;"S35442";"High School"
75443;"S35443";"Doctorate"
75444;"S35444";"Bachelor"
75445;"S35445";"Master"
75446;"S35446";"Master"
75447;"S35447";"Doctorate"
75448;"S35448";"Bachelor"
75449;"S35449";"High School"
75450;"S35450";"Associate"
75451;"S35451";"Doctorate"
75452;"S35452";"High School"
75453;"S35453";"Master"
75454;"S35454";"Master"
75455;"S35455";"Bachelor"
75456;"S35456";"Associate"
75457;"S35457";"High School"
75458;"S35458";"Bachelor"
75459;"S35459";"Master"
75460;"S35460";"Bachelor"
75461;"S35461";"High School"
75462;"S35462";"Doctorate"
75463;"S35463";"Associate"
75464;"S35464";"High School"
75465;"S35465";"Doctorate"
75466;"S35466";"High School"
75467;"S35467";"High School"
75468;"S35468";"Bachelor"
75469;"S35469";"Master"
75470;"S35470";"Associate"
75471;"S35471";"High School"
75472;"S35472";"Bachelor"
75473;"S35473";"Doctorate"
75474;"S35474";"Associate"
75475;"S35475";"Associate"
75476;"S35476";"High School"
75477;"S35477";"High School"
75478;"S35478";"High School"
75479;"S35479";"Doctorate"
75480;"S35480";"High School"
75481;"S35481";"Bachelor"
75482;"S35482";"Bachelor"
75483;"S35483";"Master"
75484;"S35484";"Master"
75485;"S35485";"Master"
75486;"S35486";"Master"
75487;"S35487";"Bachelor"
75488;"S35488";"Associate"
75489;"S35489";"Bachelor"
75490;"S35490";"Master"
75491;"S35491";"Master"
75492;"S35492";"Bachelor"
75493;"S35493";"High School"
75494;"S35494";"Bachelor"
75495;"S35495";"Associate"
75496;"S35496";"Bachelor"
75497;"S35497";"Bachelor"
75498;"S35498";"Doctorate"
75499;"S35499";"Doctorate"
75500;"S35500";"Bachelor"
75501;"S35501";"Bachelor"
75502;"S35502";"Doctorate"
75503;"S35503";"Master"
75504;"S35504";"High School"
75505;"S35505";"Master"
75506;"S35506";"Master"
75507;"S35507";"Doctorate"
75508;"S35508";"Doctorate"
75509;"S35509";"Doctorate"
75510;"S35510";"High School"
75511;"S35511";"Master"
75512;"S35512";"High School"
75513;"S35513";"Associate"
75514;"S35514";"High School"
75515;"S35515";"Bachelor"
75516;"S35516";"Bachelor"
75517;"S35517";"Doctorate"
75518;"S35518";"Bachelor"
75519;"S35519";"Associate"
75520;"S35520";"Bachelor"
75521;"S35521";"High School"
75522;"S35522";"Doctorate"
75523;"S35523";"Master"
75524;"S35524";"Master"
75525;"S35525";"Master"
75526;"S35526";"Doctorate"
75527;"S35527";"Master"
75528;"S35528";"Doctorate"
75529;"S35529";"Master"
75530;"S35530";"Master"
75531;"S35531";"Associate"
75532;"S35532";"Bachelor"
75533;"S35533";"High School"
75534;"S35534";"Associate"
75535;"S35535";"Master"
75536;"S35536";"Bachelor"
75537;"S35537";"Doctorate"
75538;"S35538";"Master"
75539;"S35539";"Master"
75540;"S35540";"Master"
75541;"S35541";"High School"
75542;"S35542";"High School"
75543;"S35543";"Bachelor"
75544;"S35544";"Doctorate"
75545;"S35545";"Bachelor"
75546;"S35546";"High School"
75547;"S35547";"Associate"
75548;"S35548";"Doctorate"
75549;"S35549";"Associate"
75550;"S35550";"High School"
75551;"S35551";"High School"
75552;"S35552";"Bachelor"
75553;"S35553";"Doctorate"
75554;"S35554";"Bachelor"
75555;"S35555";"Bachelor"
75556;"S35556";"Bachelor"
75557;"S35557";"High School"
75558;"S35558";"Doctorate"
75559;"S35559";"High School"
75560;"S35560";"Master"
75561;"S35561";"Associate"
75562;"S35562";"High School"
75563;"S35563";"Associate"
75564;"S35564";"Master"
75565;"S35565";"Master"
75566;"S35566";"Master"
75567;"S35567";"Associate"
75568;"S35568";"High School"
75569;"S35569";"Associate"
75570;"S35570";"Associate"
75571;"S35571";"High School"
75572;"S35572";"Master"
75573;"S35573";"Associate"
75574;"S35574";"High School"
75575;"S35575";"Bachelor"
75576;"S35576";"Doctorate"
75577;"S35577";"Doctorate"
75578;"S35578";"High School"
75579;"S35579";"Associate"
75580;"S35580";"High School"
75581;"S35581";"Associate"
75582;"S35582";"Master"
75583;"S35583";"Bachelor"
75584;"S35584";"Bachelor"
75585;"S35585";"Bachelor"
75586;"S35586";"Doctorate"
75587;"S35587";"Doctorate"
75588;"S35588";"High School"
75589;"S35589";"Master"
75590;"S35590";"Master"
75591;"S35591";"High School"
75592;"S35592";"Associate"
75593;"S35593";"Master"
75594;"S35594";"Associate"
75595;"S35595";"Bachelor"
75596;"S35596";"Bachelor"
75597;"S35597";"Associate"
75598;"S35598";"Associate"
75599;"S35599";"Bachelor"
75600;"S35600";"Master"
75601;"S35601";"Associate"
75602;"S35602";"Master"
75603;"S35603";"Master"
75604;"S35604";"Associate"
75605;"S35605";"Bachelor"
75606;"S35606";"Master"
75607;"S35607";"Associate"
75608;"S35608";"Associate"
75609;"S35609";"Doctorate"
75610;"S35610";"High School"
75611;"S35611";"Master"
75612;"S35612";"Doctorate"
75613;"S35613";"High School"
75614;"S35614";"High School"
75615;"S35615";"Doctorate"
75616;"S35616";"Doctorate"
75617;"S35617";"High School"
75618;"S35618";"Bachelor"
75619;"S35619";"Bachelor"
75620;"S35620";"Master"
75621;"S35621";"Master"
75622;"S35622";"Doctorate"
75623;"S35623";"Master"
75624;"S35624";"High School"
75625;"S35625";"Associate"
75626;"S35626";"Master"
75627;"S35627";"Bachelor"
75628;"S35628";"High School"
75629;"S35629";"Master"
75630;"S35630";"Master"
75631;"S35631";"Master"
75632;"S35632";"Master"
75633;"S35633";"Doctorate"
75634;"S35634";"Bachelor"
75635;"S35635";"High School"
75636;"S35636";"Bachelor"
75637;"S35637";"Master"
75638;"S35638";"Bachelor"
75639;"S35639";"Master"
75640;"S35640";"Bachelor"
75641;"S35641";"Master"
75642;"S35642";"Doctorate"
75643;"S35643";"Associate"
75644;"S35644";"Associate"
75645;"S35645";"Master"
75646;"S35646";"High School"
75647;"S35647";"Doctorate"
75648;"S35648";"Bachelor"
75649;"S35649";"Doctorate"
75650;"S35650";"High School"
75651;"S35651";"Associate"
75652;"S35652";"High School"
75653;"S35653";"Bachelor"
75654;"S35654";"High School"
75655;"S35655";"Master"
75656;"S35656";"Doctorate"
75657;"S35657";"Doctorate"
75658;"S35658";"Bachelor"
75659;"S35659";"Bachelor"
75660;"S35660";"Doctorate"
75661;"S35661";"Associate"
75662;"S35662";"Master"
75663;"S35663";"Bachelor"
75664;"S35664";"High School"
75665;"S35665";"Master"
75666;"S35666";"Bachelor"
75667;"S35667";"Bachelor"
75668;"S35668";"Master"
75669;"S35669";"Associate"
75670;"S35670";"High School"
75671;"S35671";"Bachelor"
75672;"S35672";"Master"
75673;"S35673";"Bachelor"
75674;"S35674";"Bachelor"
75675;"S35675";"Master"
75676;"S35676";"Associate"
75677;"S35677";"Doctorate"
75678;"S35678";"Bachelor"
75679;"S35679";"High School"
75680;"S35680";"Master"
75681;"S35681";"Bachelor"
75682;"S35682";"Associate"
75683;"S35683";"Bachelor"
75684;"S35684";"Associate"
75685;"S35685";"Doctorate"
75686;"S35686";"Bachelor"
75687;"S35687";"Bachelor"
75688;"S35688";"Master"
75689;"S35689";"Master"
75690;"S35690";"Master"
75691;"S35691";"Bachelor"
75692;"S35692";"Master"
75693;"S35693";"High School"
75694;"S35694";"Doctorate"
75695;"S35695";"Master"
75696;"S35696";"High School"
75697;"S35697";"Bachelor"
75698;"S35698";"High School"
75699;"S35699";"Doctorate"
75700;"S35700";"High School"
