Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Parent Education Level,Gender,Engagement Level,Grade Level,Age,Country,Performance Score,Engagement Category,Attendance Group,At Risk
S28160,17.4,75.3,51.7,High School,Male,0.0,Grade 12,17,Germany,51.919999999999995,Low,High,False
S28161,3.9,86.9,75.2,Bachelor,Female,0.0,Grade 11,16,England,64.45,Low,High,False
S28162,14.4,84.9,65.4,Master,Male,3.0,Grade 11,16,England,61.050000000000004,Moderate,High,False
S28163,17.4,67.3,86.1,Bachelor,Male,1.0,Grade 12,17,France,66.72,Low,Moderate,False
S28164,2.5,32.5,47.8,Doctorate,Male,5.0,Grade 12,18,Spain,34.15,High,Low,True
S28165,9.1,59.0,85.1,Associate,Female,0.0,Grade 11,16,Spain,62.07,Low,Moderate,False
S28166,8.2,81.9,68.5,High School,Male,0.0,Grade 11,15,Germany,60.46,Low,High,False
S28167,14.3,92.7,53.2,Bachelor,Female,1.0,Grade 10,15,England,57.269999999999996,Low,High,False
S28168,-2.0,62.9,69.6,High School,Female,2.0,Grade 11,16,England,53.269999999999996,Low,Moderate,False
S28169,19.1,101.9,52.8,High School,Male,0.0,Grade 11,16,Germany,60.79,Low,High,False
S28170,9.4,104.9,82.9,High School,Female,2.0,Grade 10,15,Germany,74.8,Low,High,False
S28171,14.6,89.0,63.3,Master,Male,0.0,Grade 11,16,France,61.269999999999996,Low,High,False
S28172,10.0,52.3,53.0,Bachelor,Male,2.0,Grade 12,17,France,44.19,Low,Moderate,True
S28173,12.5,89.2,56.7,Associate,Female,1.0,Grade 10,15,Germany,57.61,Low,High,False
S28174,-1.6,64.2,53.2,Master,Male,1.0,Grade 12,17,England,45.54,Low,Moderate,True
S28175,8.1,63.1,88.1,Bachelor,Male,2.0,Grade 11,16,Spain,64.6,Low,Moderate,False
S28176,14.2,84.1,65.2,Bachelor,Male,3.0,Grade 11,16,France,60.67,Moderate,High,False
S28177,11.4,83.6,64.0,Bachelor,Male,0.0,Grade 12,17,England,59.36,Low,High,False
S28178,1.8,75.3,68.9,Doctorate,Male,1.0,Grade 10,15,Germany,57.400000000000006,Low,High,False
S28179,10.3,88.1,58.4,Bachelor,Male,0.0,Grade 10,15,Spain,57.69,Low,High,False
S28180,5.9,73.9,44.8,Associate,Female,1.0,Grade 11,16,Germany,45.75,Low,Moderate,True
S28181,5.5,46.0,96.4,Bachelor,Male,3.0,Grade 11,16,Portugal,63.1,Moderate,Low,False
S28182,2.4,116.7,60.1,High School,Male,1.0,Grade 11,16,England,65.54,Low,High,False
S28183,13.1,67.2,45.3,Associate,Female,2.0,Grade 12,17,Germany,45.43,Low,Moderate,True
S28184,15.6,60.7,65.2,High School,Male,4.0,Grade 11,17,England,53.93,Moderate,Moderate,False
S28185,20.6,50.7,66.8,Bachelor,Male,0.0,Grade 11,16,France,52.73,Low,Moderate,False
S28186,2.6,78.0,65.2,Master,Female,0.0,Grade 10,15,England,56.52,Low,High,False
S28187,13.8,75.7,65.2,Bachelor,Male,0.0,Grade 10,15,Germany,58.07,Low,High,False
S28188,14.2,72.6,69.6,Bachelor,Female,2.0,Grade 12,17,England,59.42,Low,Moderate,False
S28189,7.1,105.0,47.4,Bachelor,Male,2.0,Grade 10,15,France,56.620000000000005,Low,High,False
S28190,5.4,88.2,76.6,Doctorate,Male,1.0,Grade 11,16,Germany,65.83999999999999,Low,High,False
S28191,4.6,54.6,70.8,High School,Male,0.0,Grade 12,17,England,52.7,Low,Moderate,False
S28192,7.4,116.5,60.5,Bachelor,Male,4.0,Grade 12,17,Spain,66.67999999999999,Moderate,High,False
S28193,11.0,44.7,102.94999999999999,Master,Male,4.0,Grade 11,16,Portugal,67.085,Moderate,Low,False
S28194,16.8,72.7,56.6,Bachelor,Male,2.0,Grade 12,17,England,53.47,Low,Moderate,False
S28195,10.0,60.4,63.2,Master,Male,0.0,Grade 11,16,England,51.72,Low,Moderate,False
S28196,1.9,82.4,88.5,Master,Female,1.0,Grade 11,15,France,69.35,Low,High,False
S28197,6.1,75.3,76.9,Bachelor,Male,1.0,Grade 10,15,Portugal,62.260000000000005,Low,High,False
S28198,16.5,66.7,51.5,High School,Female,1.0,Grade 11,16,Germany,49.06,Low,Moderate,True
S28199,6.3,96.0,70.8,Doctorate,Female,2.0,Grade 11,16,Germany,65.46,Low,High,False
S28200,9.7,79.0,80.1,Master,Male,1.0,Grade 11,16,England,65.69,Low,High,False
S28201,1.5,104.2,27.350000000000016,High School,Male,4.0,Grade 11,16,France,45.235,Moderate,High,True
S28202,15.8,93.6,59.1,Master,Male,1.0,Grade 11,16,Spain,60.78999999999999,Low,High,False
S28203,0.4,65.6,92.4,Master,Male,2.0,Grade 12,17,France,65.96,Low,Moderate,False
S28204,1.8,96.1,54.7,Associate,Male,4.0,Grade 10,15,Germany,56.54,Moderate,High,False
S28205,15.3,62.1,87.3,High School,Female,1.0,Grade 12,17,Germany,65.34,Low,Moderate,False
S28206,19.6,75.3,65.2,High School,Female,1.0,Grade 10,16,France,59.11,Low,High,False
S28207,10.0,85.5,68.3,Associate,Male,2.0,Grade 11,16,England,61.8,Low,High,False
S28208,9.8,64.7,66.2,Master,Female,5.0,Grade 12,17,Portugal,54.470000000000006,High,Moderate,False
S28209,14.5,35.1,54.1,Master,Male,1.0,Grade 11,16,Spain,40.48,Low,Low,True
S28210,11.4,104.6,38.7,Doctorate,Male,2.0,Grade 10,15,Germany,53.01,Low,High,False
S28211,8.1,83.4,77.4,Doctorate,Male,2.0,Grade 11,16,Germany,65.34,Low,High,False
S28212,7.6,75.4,56.2,Bachelor,Female,1.0,Grade 10,15,England,52.24,Low,High,False
S28213,2.2,75.4,95.5,Master,Male,2.0,Grade 10,15,England,70.81,Low,High,False
S28214,11.2,94.5,65.2,High School,Female,5.0,Grade 11,16,Portugal,63.190000000000005,High,High,False
S28215,9.5,118.7,62.9,High School,Male,1.0,Grade 11,16,England,68.96000000000001,Low,High,False
S28216,7.8,93.1,72.1,Associate,Male,3.0,Grade 11,16,France,65.53999999999999,Moderate,High,False
S28217,5.0,82.4,53.6,Master,Female,1.0,Grade 12,17,France,52.52,Low,High,False
S28218,5.5,80.7,64.5,High School,Male,1.0,Grade 12,17,Portugal,57.56,Low,High,False
S28219,13.1,82.3,40.3,Master,Male,0.0,Grade 11,16,Spain,47.459999999999994,Low,High,True
S28220,14.4,54.9,78.4,High School,Male,1.0,Grade 12,16,England,58.550000000000004,Low,Moderate,False
S28221,8.4,86.7,41.7,Doctorate,Male,0.0,Grade 11,16,Germany,48.54,Low,High,True
S28222,7.8,48.8,78.1,Doctorate,Male,0.0,Grade 11,16,England,55.25,Low,Low,False
S28223,5.7,83.8,60.1,Associate,Male,2.0,Grade 12,17,Portugal,56.33,Low,High,False
S28224,14.7,65.6,55.0,Associate,Male,5.0,Grade 10,15,England,50.11999999999999,High,Moderate,False
S28225,10.2,92.3,58.2,Master,Female,0.0,Grade 12,16,Portugal,58.83,Low,High,False
S28226,11.8,82.6,71.8,Doctorate,Female,1.0,Grade 10,16,France,63.03999999999999,Low,High,False
S28227,11.8,68.0,71.3,High School,Female,4.0,Grade 10,15,England,58.41,Moderate,Moderate,False
S28228,10.0,54.8,58.7,Bachelor,Male,3.0,Grade 10,15,England,47.79,Moderate,Moderate,True
S28229,4.2,104.5,52.5,Bachelor,Male,1.0,Grade 10,15,England,58.44,Low,High,False
S28230,5.0,73.3,47.1,Master,Male,3.0,Grade 11,16,England,46.54,Moderate,Moderate,True
S28231,15.6,109.8,29.8,Master,Male,1.0,Grade 11,16,England,50.959999999999994,Low,High,False
S28232,6.4,50.4,83.6,Associate,Female,2.0,Grade 12,17,Germany,58.199999999999996,Low,Moderate,False
S28233,7.9,69.9,69.5,Bachelor,Female,5.0,Grade 10,15,Spain,57.3,High,Moderate,False
S28234,4.3,30.0,83.8,Bachelor,Male,1.0,Grade 11,16,Portugal,51.76,Low,Low,False
S28235,3.9,90.1,80.0,Bachelor,Male,0.0,Grade 12,17,France,67.81,Low,High,False
S28236,6.2,91.8,80.4,Doctorate,Male,1.0,Grade 11,16,France,68.98,Low,High,False
S28237,18.4,62.9,57.8,Doctorate,Male,2.0,Grade 11,16,England,51.449999999999996,Low,Moderate,False
S28238,13.3,75.3,67.3,Bachelor,Female,1.0,Grade 11,16,France,58.89999999999999,Low,High,False
S28239,7.4,67.2,50.2,Doctorate,Male,5.0,Grade 11,16,Portugal,46.74,High,Moderate,True
S28240,15.4,70.2,73.6,Doctorate,Female,1.0,Grade 12,17,Germany,60.94,Low,Moderate,False
S28241,10.0,63.8,67.6,Bachelor,Male,2.0,Grade 11,16,Germany,54.94,Low,Moderate,False
S28242,16.8,96.6,72.3,High School,Female,1.0,Grade 11,16,Germany,68.49,Low,High,False
S28243,21.1,65.6,65.2,Bachelor,Female,0.0,Grade 11,16,England,56.5,Low,Moderate,False
S28244,15.1,37.1,82.2,Bachelor,Male,2.0,Grade 11,16,France,55.25000000000001,Low,Low,False
S28245,10.5,69.9,57.3,Doctorate,Female,3.0,Grade 12,17,England,51.720000000000006,Moderate,Moderate,False
S28246,13.5,64.8,50.8,Master,Female,2.0,Grade 12,17,France,47.54,Low,Moderate,True
S28247,10.1,48.8,87.7,High School,Female,1.0,Grade 10,14,Portugal,60.510000000000005,Low,Low,False
S28248,0.8,78.8,73.2,Associate,Male,1.0,Grade 10,15,France,60.39999999999999,Low,High,False
S28249,6.7,36.5,59.9,Master,Female,4.0,Grade 11,16,Portugal,42.24,Moderate,Low,True
S28250,5.2,82.6,40.6,Bachelor,Male,2.0,Grade 11,16,Germany,46.12,Low,High,True
S28251,6.6,74.3,58.6,High School,Male,2.0,Grade 10,15,Germany,52.910000000000004,Low,Moderate,False
S28252,19.0,63.7,65.2,Doctorate,Male,0.0,Grade 12,17,Germany,55.51,Low,Moderate,False
S28253,15.6,52.1,51.0,High School,Male,1.0,Grade 12,17,England,44.24999999999999,Low,Moderate,True
S28254,12.2,45.7,58.1,Associate,Male,0.0,Grade 12,17,England,45.2,Low,Low,True
S28255,14.1,92.6,74.7,Doctorate,Male,1.0,Grade 11,16,Portugal,67.94999999999999,Low,High,False
S28256,0.5,69.0,64.7,Doctorate,Female,0.0,Grade 10,15,France,53.15,Low,Moderate,False
S28257,13.6,41.4,52.0,Master,Male,2.0,Grade 12,17,Germany,41.14,Low,Low,True
S28258,14.7,74.8,82.9,Bachelor,Male,3.0,Grade 11,16,Germany,66.83,Moderate,Moderate,False
S28259,-1.2,69.5,48.8,Associate,Female,3.0,Grade 10,15,Germany,45.01,Moderate,Moderate,True
S28260,13.8,103.3,35.0,High School,Female,0.0,Grade 12,17,England,51.24999999999999,Low,High,False
S28261,2.9,66.8,78.1,Doctorate,Male,3.0,Grade 10,15,England,59.669999999999995,Moderate,Moderate,False
S28262,0.1,94.6,58.2,Bachelor,Male,1.0,Grade 11,16,France,57.50000000000001,Low,High,False
S28263,10.0,70.6,76.0,Doctorate,Female,1.0,Grade 10,15,England,61.17999999999999,Low,Moderate,False
S28264,5.0,51.4,53.4,High School,Female,2.0,Grade 11,16,France,43.12,Low,Moderate,True
S28265,6.4,84.4,53.6,High School,Male,2.0,Grade 11,16,France,53.400000000000006,Low,High,False
S28266,14.9,99.4,65.2,Associate,Male,5.0,Grade 10,15,Portugal,65.4,High,High,False
S28267,8.5,93.1,67.8,Bachelor,Male,3.0,Grade 12,17,Portugal,63.53,Moderate,High,False
S28268,10.0,81.3,75.3,High School,Male,4.0,Grade 11,16,Germany,64.03999999999999,Moderate,High,False
S28269,9.0,94.9,79.5,High School,Female,1.0,Grade 11,16,Germany,70.02,Low,High,False
S28270,11.7,78.4,87.1,High School,Male,1.0,Grade 11,16,Spain,69.41,Low,High,False
S28271,8.9,76.6,72.8,Associate,Male,0.0,Grade 11,16,Spain,61.16,Low,High,False
S28272,10.6,45.5,49.8,High School,Male,3.0,Grade 11,16,England,40.669999999999995,Moderate,Low,True
S28273,7.5,79.2,84.2,High School,Female,0.0,Grade 10,15,Germany,67.36,Low,High,False
S28274,11.8,105.2,67.3,Bachelor,Male,1.0,Grade 11,16,England,67.57,Low,High,False
S28275,11.6,42.3,78.3,Master,Male,0.0,Grade 10,15,Germany,54.16,Low,Low,False
S28276,19.5,48.8,58.9,Doctorate,Female,0.0,Grade 10,15,France,47.989999999999995,Low,Low,True
S28277,8.1,68.5,67.1,Bachelor,Male,0.0,Grade 11,16,Spain,55.71999999999999,Low,Moderate,False
S28278,9.1,47.9,67.1,Associate,Male,1.0,Grade 11,16,England,49.739999999999995,Low,Low,True
S28279,11.2,88.7,48.5,Associate,Female,0.0,Grade 11,17,Germany,53.1,Low,High,False
S28280,14.8,40.4,65.2,Doctorate,Male,2.0,Grade 10,15,Germany,47.68,Low,Low,True
S28281,4.5,88.6,58.7,Doctorate,Male,3.0,Grade 11,16,Germany,56.83,Moderate,High,False
S28282,10.5,95.1,86.9,Associate,Male,2.0,Grade 12,17,France,74.08,Low,High,False
S28283,-2.5,88.1,60.8,Master,Female,2.0,Grade 12,17,Portugal,56.33,Low,High,False
S28284,8.6,75.4,64.9,High School,Female,1.0,Grade 11,16,Germany,56.790000000000006,Low,High,False
S28285,15.4,85.7,64.1,Bachelor,Male,4.0,Grade 10,15,France,60.839999999999996,Moderate,High,False
S28286,6.4,51.9,79.9,Bachelor,Male,3.0,Grade 12,17,Germany,56.800000000000004,Moderate,Moderate,False
S28287,10.9,80.2,47.2,Master,Female,3.0,Grade 12,17,Spain,49.839999999999996,Moderate,High,True
S28288,7.4,62.6,77.2,Bachelor,Male,1.0,Grade 12,17,Spain,58.86,Low,Moderate,False
S28289,10.0,92.8,62.2,Associate,Female,5.0,Grade 11,16,England,60.94,High,High,False
S28290,14.9,75.3,64.7,Master,Female,0.0,Grade 10,15,France,57.92,Low,High,False
S28291,4.8,58.8,71.5,Bachelor,Male,0.0,Grade 11,16,Germany,54.35,Low,Moderate,False
S28292,11.5,82.0,64.0,Doctorate,Male,0.0,Grade 11,16,Germany,58.89999999999999,Low,High,False
S28293,11.5,82.9,69.3,High School,Male,1.0,Grade 11,16,France,61.81999999999999,Low,High,False
S28294,5.7,65.5,55.7,Associate,Male,1.0,Grade 12,17,France,48.64,Low,Moderate,True
S28295,10.8,75.4,65.2,Doctorate,Male,2.0,Grade 11,16,France,57.379999999999995,Low,High,False
S28296,5.3,85.2,66.7,Bachelor,Male,2.0,Grade 12,17,England,59.97,Low,High,False
S28297,12.6,65.9,80.0,High School,Male,1.0,Grade 12,17,Germany,62.29,Low,Moderate,False
S28298,3.4,57.3,73.2,Master,Female,3.0,Grade 12,17,France,54.47,Moderate,Moderate,False
S28299,8.3,79.6,78.8,Master,Male,4.0,Grade 12,17,England,64.94,Moderate,High,False
S28300,8.7,104.7,78.8,Master,Male,0.0,Grade 12,17,England,72.55,Low,High,False
S28301,10.0,71.9,68.9,Associate,Male,1.0,Grade 11,16,England,58.02,Low,Moderate,False
S28302,10.7,68.0,78.9,Master,Female,3.0,Grade 12,17,England,61.99,Moderate,Moderate,False
S28303,14.8,59.1,71.4,Bachelor,Female,4.0,Grade 11,16,England,56.39000000000001,Moderate,Moderate,False
S28304,12.8,98.0,95.3,Bachelor,Female,2.0,Grade 12,17,Germany,79.61,Low,High,False
S28305,12.7,92.5,67.3,Bachelor,Male,3.0,Grade 11,16,England,63.94,Moderate,High,False
S28306,8.3,72.1,70.9,Bachelor,Male,5.0,Grade 11,16,Spain,58.739999999999995,High,Moderate,False
S28307,15.1,59.3,76.5,Bachelor,Male,1.0,Grade 12,17,Spain,59.06,Low,Moderate,False
S28308,8.2,59.1,57.8,Master,Female,2.0,Grade 11,16,France,48.269999999999996,Low,Moderate,True
S28309,1.4,57.9,78.2,Associate,Female,1.0,Grade 12,17,Portugal,56.75,Low,Moderate,False
S28310,8.9,65.1,59.1,Master,Female,3.0,Grade 11,16,Portugal,50.86,Moderate,Moderate,False
S28311,12.3,63.8,58.5,Doctorate,Male,4.0,Grade 12,17,Spain,50.85,Moderate,Moderate,False
S28312,2.0,60.2,58.1,Associate,Male,1.0,Grade 12,17,England,47.51,Low,Moderate,True
S28313,5.6,97.3,31.2,High School,Male,0.0,Grade 11,16,Spain,45.91,Low,High,True
S28314,3.8,106.7,71.4,Associate,Male,5.0,Grade 10,15,France,68.47000000000001,High,High,False
S28315,13.9,53.2,65.6,Master,Male,1.0,Grade 11,16,Germany,51.54,Low,Moderate,False
S28316,18.4,63.6,66.4,Master,Female,1.0,Grade 12,17,England,55.96,Low,Moderate,False
S28317,9.0,56.0,72.7,Associate,Female,4.0,Grade 12,17,Germany,54.95,Moderate,Moderate,False
S28318,12.7,81.4,64.8,Doctorate,Female,4.0,Grade 11,16,Germany,59.36,Moderate,High,False
S28319,12.5,68.2,75.7,Associate,Male,2.0,Grade 12,17,France,60.81,Low,Moderate,False
S28320,17.8,54.4,55.9,Associate,Male,0.0,Grade 12,17,Portugal,47.83,Low,Moderate,True
S28321,6.7,108.1,47.8,Master,Female,5.0,Grade 11,16,England,57.67,High,High,False
S28322,8.9,84.8,61.7,Bachelor,Female,4.0,Grade 11,16,England,58.07,Moderate,High,False
S28323,10.0,55.4,67.8,High School,Female,0.0,Grade 10,14,Spain,52.519999999999996,Low,Moderate,False
S28324,10.4,105.1,69.8,Bachelor,Female,4.0,Grade 11,16,England,68.50999999999999,Moderate,High,False
S28325,22.5,52.1,69.5,High School,Female,4.0,Grade 11,16,Germany,54.879999999999995,Moderate,Moderate,False
S28326,10.2,87.3,100.6,Bachelor,Male,1.0,Grade 12,17,Germany,78.53,Low,High,False
S28327,5.7,123.4,33.1,Bachelor,Male,1.0,Grade 11,16,England,54.71000000000001,Low,High,False
S28328,4.2,72.4,69.7,Bachelor,Male,1.0,Grade 10,15,Germany,57.41000000000001,Low,Moderate,False
S28329,16.3,69.2,59.2,Associate,Male,1.0,Grade 12,17,England,53.62,Low,Moderate,False
S28330,5.7,78.4,75.0,Master,Male,0.0,Grade 11,16,England,62.16,Low,High,False
S28331,13.3,119.5,71.9,Doctorate,Female,3.0,Grade 11,16,Germany,74.46000000000001,Moderate,High,False
S28332,10.0,104.5,61.5,High School,Male,1.0,Grade 12,17,Germany,64.1,Low,High,False
S28333,3.7,66.1,48.7,Master,Female,1.0,Grade 11,16,Germany,44.92,Low,Moderate,True
S28334,13.0,81.1,57.6,High School,Female,4.0,Grade 11,16,Spain,55.73,Moderate,High,False
S28335,6.8,93.5,60.5,Associate,Male,1.0,Grade 10,15,France,59.66,Low,High,False
S28336,12.1,66.4,47.5,High School,Female,0.0,Grade 11,16,Germany,46.09,Low,Moderate,True
S28337,12.5,52.4,79.7,Doctorate,Male,1.0,Grade 10,15,England,58.07,Low,Moderate,False
S28338,12.7,96.7,85.3,High School,Female,0.0,Grade 11,16,England,74.2,Low,High,False
S28339,8.7,75.3,54.1,High School,Female,2.0,Grade 11,16,Germany,51.38,Low,High,False
S28340,13.4,81.4,38.0,Master,Female,1.0,Grade 10,15,England,46.1,Low,High,True
S28341,5.4,97.1,65.2,Associate,Female,1.0,Grade 11,16,Germany,62.809999999999995,Low,High,False
S28342,-2.3,52.1,42.4,High School,Male,4.0,Grade 11,16,England,36.37,Moderate,Moderate,True
S28343,13.5,70.4,74.1,Master,Female,1.0,Grade 11,16,England,60.870000000000005,Low,Moderate,False
S28344,10.8,75.3,54.2,Doctorate,Female,1.0,Grade 10,15,Germany,51.849999999999994,Low,High,False
S28345,6.9,75.3,41.1,High School,Male,0.0,Grade 11,16,England,44.52,Low,High,True
S28346,2.6,87.6,46.7,Associate,Male,3.0,Grade 10,16,France,50.15,Moderate,High,False
S28347,-0.2,77.1,44.0,High School,Male,1.0,Grade 11,16,France,45.089999999999996,Low,High,True
S28348,10.3,38.2,76.0,Bachelor,Male,1.0,Grade 10,15,Germany,51.52,Low,Low,False
S28349,18.2,58.6,53.1,Master,Male,5.0,Grade 10,14,France,47.769999999999996,High,Moderate,True
S28350,9.3,93.3,62.5,Bachelor,Male,2.0,Grade 11,17,Germany,61.099999999999994,Low,High,False
S28351,8.2,64.2,66.1,Doctorate,Female,0.0,Grade 11,16,Germany,53.95,Low,Moderate,False
S28352,9.9,71.6,65.2,High School,Male,1.0,Grade 11,16,Portugal,56.059999999999995,Low,Moderate,False
S28353,20.9,80.8,41.9,Bachelor,Male,1.0,Grade 11,16,Germany,49.37,Low,High,True
S28354,13.8,55.5,61.3,Associate,Male,4.0,Grade 12,17,Germany,50.059999999999995,Moderate,Moderate,False
S28355,10.0,49.4,83.1,Doctorate,Male,5.0,Grade 11,16,England,58.37,High,Low,False
S28356,10.1,74.7,56.8,Doctorate,Male,1.0,Grade 10,15,England,52.830000000000005,Low,Moderate,False
S28357,11.7,75.3,65.2,Doctorate,Male,1.0,Grade 11,16,Germany,57.53,Low,High,False
S28358,4.7,79.6,59.4,High School,Male,4.0,Grade 12,17,Spain,54.519999999999996,Moderate,High,False
S28359,13.8,46.4,49.1,Bachelor,Male,3.0,Grade 11,16,Spain,41.23,Moderate,Low,True
S28360,5.9,64.3,56.1,Associate,Male,1.0,Grade 11,16,Germany,48.52,Low,Moderate,True
S28361,2.4,88.8,32.7,Master,Female,4.0,Grade 10,15,Germany,43.46999999999999,Moderate,High,True
S28362,10.4,126.15000000000002,71.7,Doctorate,Female,5.0,Grade 12,17,Germany,75.775,High,High,False
S28363,9.6,77.4,60.3,High School,Male,1.0,Grade 11,16,Germany,55.290000000000006,Low,High,False
S28364,10.0,88.4,53.3,High School,Female,3.0,Grade 11,16,France,55.17,Moderate,High,False
S28365,6.2,84.8,88.4,Master,Male,0.0,Grade 11,16,Germany,70.88,Low,High,False
S28366,6.9,80.9,56.3,High School,Female,1.0,Grade 11,16,Germany,53.800000000000004,Low,High,False
S28367,15.6,88.6,76.8,Associate,Female,2.0,Grade 12,17,France,68.1,Low,High,False
S28368,10.0,55.8,62.8,Doctorate,Male,2.0,Grade 12,17,Germany,50.14,Low,Moderate,False
S28369,5.2,67.9,78.2,High School,Male,1.0,Grade 10,15,Portugal,60.51,Low,Moderate,False
S28370,0.2,80.0,69.7,Bachelor,Male,1.0,Grade 12,17,Germany,58.89,Low,High,False
S28371,5.4,55.7,72.7,Doctorate,Male,1.0,Grade 11,16,Portugal,54.14,Low,Moderate,False
S28372,10.8,83.7,57.7,Associate,Male,1.0,Grade 11,16,England,56.120000000000005,Low,High,False
S28373,6.8,36.7,68.2,Doctorate,Female,3.0,Grade 12,17,Germany,46.47,Moderate,Low,True
S28374,6.5,91.2,59.2,High School,Male,4.0,Grade 10,14,England,58.26,Moderate,High,False
S28375,7.1,72.0,46.4,Associate,Male,0.0,Grade 10,15,France,46.22,Low,Moderate,True
S28376,9.6,88.9,49.5,High School,Male,4.0,Grade 11,16,Spain,53.34,Moderate,High,False
S28377,13.9,94.9,56.9,Doctorate,Female,4.0,Grade 11,15,Germany,59.7,Moderate,High,False
S28378,10.0,103.2,68.0,High School,Male,0.0,Grade 11,16,Germany,66.96000000000001,Low,High,False
S28379,10.3,80.4,73.4,Associate,Female,1.0,Grade 10,15,Germany,62.88000000000001,Low,High,False
S28380,8.9,40.3,79.8,Associate,Male,0.0,Grade 11,16,Portugal,53.769999999999996,Low,Low,False
S28381,7.5,39.8,88.8,High School,Male,1.0,Grade 10,15,Germany,57.839999999999996,Low,Low,False
S28382,14.5,75.3,55.0,Master,Female,2.0,Grade 11,16,Germany,52.99,Low,High,False
S28383,13.7,89.4,85.8,Bachelor,Male,0.0,Grade 11,16,England,72.46,Low,High,False
S28384,20.2,46.8,47.4,Doctorate,Male,0.0,Grade 12,17,France,41.779999999999994,Low,Low,True
S28385,13.1,70.3,65.8,Associate,Male,2.0,Grade 12,17,England,56.60999999999999,Low,Moderate,False
S28386,7.5,66.6,47.2,Associate,Male,0.0,Grade 10,14,England,45.08,Low,Moderate,True
S28387,5.5,82.2,54.2,High School,Male,4.0,Grade 10,15,Germany,52.86000000000001,Moderate,High,False
S28388,14.8,89.3,43.6,Bachelor,Male,1.0,Grade 10,15,France,51.550000000000004,Low,High,False
S28389,5.9,76.9,65.2,Bachelor,Male,5.0,Grade 10,15,France,56.85,High,High,False
S28390,14.0,91.0,52.0,High School,Female,4.0,Grade 11,16,Spain,56.099999999999994,Moderate,High,False
S28391,6.2,53.0,55.8,Bachelor,Female,1.0,Grade 11,16,England,45.04,Low,Moderate,True
S28392,10.0,95.4,55.5,Bachelor,Male,1.0,Grade 10,15,England,58.370000000000005,Low,High,False
S28393,4.7,77.6,56.7,Bachelor,Male,4.0,Grade 11,15,England,52.56999999999999,Moderate,High,False
S28394,13.9,90.2,75.0,Master,Male,5.0,Grade 10,15,Portugal,67.34,High,High,False
S28395,3.8,64.7,82.6,Doctorate,Male,1.0,Grade 10,15,Spain,61.46999999999999,Low,Moderate,False
S28396,11.4,34.0,46.5,Bachelor,Male,3.0,Grade 10,16,England,35.730000000000004,Moderate,Low,True
S28397,9.0,88.3,64.9,Doctorate,Female,1.0,Grade 11,17,France,60.739999999999995,Low,High,False
S28398,10.5,72.1,69.4,High School,Male,2.0,Grade 10,15,France,58.43,Low,Moderate,False
S28399,8.0,99.0,65.2,Bachelor,Male,2.0,Grade 12,17,Portugal,63.9,Low,High,False
S28400,7.9,83.4,96.8,Master,Male,1.0,Grade 11,16,England,75.0,Low,High,False
S28401,10.8,126.15000000000002,61.6,Doctorate,Male,2.0,Grade 12,17,France,70.805,Low,High,False
S28402,5.0,100.4,45.6,Bachelor,Male,1.0,Grade 12,17,England,53.92,Low,High,False
S28403,5.0,70.0,56.1,High School,Male,2.0,Grade 12,17,France,50.05,Low,Moderate,False
S28404,8.2,43.3,67.6,Associate,Male,1.0,Grade 12,17,Portugal,48.42999999999999,Low,Low,True
